,AGE,CHILD_TOTAL,DEPENDANTS,OWN_AUTO,PERSONAL_INCOME,TOTAL_LOANS,CLOSED_LOANS,WORK_YEARS,GENDER,MARITAL_STATUS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,FL_PRESENCE_FL,TARGET
3616,27,2,2,0,4700.0,1,0.0,2.0,1,Состою в браке,1,0,0,0.0
3617,57,0,0,0,7000.0,2,2.0,0.0,1,Не состоял в браке,0,1,0,0.0
3619,48,3,1,1,25000.0,1,0.0,6.0,0,Состою в браке,1,0,0,0.0
3620,47,0,0,1,20000.0,1,0.0,5.0,1,Состою в браке,1,0,0,1.0
3621,30,1,1,0,20000.0,1,1.0,2.0,1,Разведен(а),1,0,0,0.0
3622,27,1,1,0,17000.0,1,0.0,5.0,0,Состою в браке,1,0,0,0.0
3623,51,0,0,0,17000.0,1,0.0,32.0,1,Состою в браке,1,1,0,0.0
3624,55,2,0,0,4500.0,1,0.0,3.0,0,Состою в браке,1,0,0,0.0
3625,41,1,0,0,10000.0,1,0.0,13.0,1,Состою в браке,1,0,0,0.0
3626,40,1,1,1,14000.0,1,0.0,1.0,0,Состою в браке,1,0,0,0.0
3627,35,0,0,0,19500.0,1,0.0,16.0,1,Вдовец/Вдова,1,0,1,0.0
3628,29,0,0,0,22000.0,1,1.0,5.0,1,Состою в браке,1,0,1,0.0
3629,32,1,1,0,6500.0,2,2.0,1.0,1,Состою в браке,1,0,0,0.0
3631,28,0,0,0,6000.0,1,0.0,0.0,1,Состою в браке,1,0,0,1.0
3632,46,2,1,0,18000.0,1,0.0,0.0,0,Состою в браке,0,1,0,0.0
3633,44,0,0,0,8000.0,1,0.0,23.0,1,Не состоял в браке,1,0,0,0.0
3634,45,1,0,0,6500.0,2,2.0,10.0,1,Не состоял в браке,1,0,1,0.0
3636,27,1,1,1,30000.0,1,0.0,7.0,0,Состою в браке,1,0,0,0.0
3637,29,2,2,0,11000.0,1,0.0,2.0,0,Состою в браке,1,0,1,0.0
3638,39,2,2,0,20000.0,1,0.0,0.0,1,Состою в браке,1,0,0,0.0
3639,32,2,2,0,8000.0,2,2.0,8.0,0,Состою в браке,1,0,0,0.0
3641,35,1,1,0,10000.0,2,2.0,10.0,1,Разведен(а),1,0,1,1.0
3643,58,2,0,0,14000.0,1,0.0,15.0,1,Не состоял в браке,1,1,1,0.0
3644,65,1,0,0,21000.0,1,0.0,20.0,1,Не состоял в браке,1,0,0,0.0
3645,41,0,0,0,20000.0,1,0.0,1.0,1,Состою в браке,1,0,1,1.0
3646,32,1,1,0,5000.0,1,0.0,0.0,1,Состою в браке,1,0,0,0.0
3647,32,2,2,0,4000.0,2,1.0,9.0,1,Состою в браке,1,0,0,0.0
3649,53,2,0,0,9000.0,1,0.0,20.0,1,Состою в браке,1,0,0,0.0
3650,29,1,1,0,15000.0,1,0.0,3.0,0,Состою в браке,1,0,1,0.0
3651,37,1,1,0,20000.0,1,0.0,6.0,0,Состою в браке,1,0,1,1.0
3652,57,1,0,0,25000.0,1,1.0,30.0,1,Состою в браке,1,1,1,0.0
3653,60,0,0,0,6300.0,1,0.0,0.0,1,Разведен(а),0,1,1,0.0
3654,27,0,0,1,12500.0,1,1.0,5.0,1,Состою в браке,1,0,0,0.0
3655,61,3,0,0,4500.0,2,0.0,0.0,1,Не состоял в браке,0,1,1,1.0
3657,56,0,0,0,10000.0,1,0.0,0.0,1,Состою в браке,0,1,0,0.0
3658,31,1,1,0,7600.0,2,0.0,2.0,1,Разведен(а),1,0,1,0.0
3660,42,1,1,0,10000.0,1,0.0,2.0,1,Разведен(а),1,0,0,0.0
3661,35,2,2,0,5000.0,3,2.0,2.0,1,Состою в браке,1,0,0,0.0
3664,27,1,1,0,10000.0,1,0.0,4.0,1,Состою в браке,1,0,1,0.0
3665,33,2,2,1,23000.0,2,1.0,1.0,0,Состою в браке,1,0,1,1.0
3667,47,0,0,0,7000.0,1,0.0,20.0,1,Состою в браке,1,0,0,0.0
3668,27,0,0,0,30000.0,1,1.0,0.0,1,Гражданский брак,1,0,0,0.0
3669,54,1,0,0,18000.0,5,4.0,2.0,1,Не состоял в браке,1,0,1,0.0
3674,31,0,0,0,25000.0,1,0.0,5.0,0,Состою в браке,1,0,1,1.0
3675,38,2,2,0,18000.0,1,1.0,2.0,1,Состою в браке,1,0,1,0.0
3676,39,1,1,1,15000.0,1,1.0,8.0,0,Состою в браке,1,0,1,0.0
3677,38,1,1,0,7000.0,1,0.0,2.0,1,Разведен(а),1,0,0,0.0
3678,37,1,1,0,15000.0,1,1.0,1.0,0,Разведен(а),1,0,0,1.0
3679,47,1,0,0,9000.0,1,0.0,1.0,1,Не состоял в браке,1,0,1,0.0
3680,22,0,0,0,12000.0,1,1.0,0.0,0,Не состоял в браке,1,0,0,1.0
3681,37,0,0,0,12000.0,1,0.0,9.0,0,Разведен(а),1,0,0,0.0
3682,35,2,2,0,10500.0,2,2.0,0.0,1,Разведен(а),1,0,1,1.0
3684,39,2,2,0,6400.0,2,2.0,0.0,1,Состою в браке,1,0,1,0.0
3686,33,2,2,1,6000.0,2,2.0,2.0,1,Состою в браке,1,0,1,0.0
3688,30,1,1,0,20000.0,1,0.0,4.0,0,Состою в браке,1,0,1,0.0
3689,60,1,0,0,15000.0,3,3.0,30.0,1,Состою в браке,1,1,0,0.0
3692,36,1,1,0,18000.0,1,1.0,0.0,1,Не состоял в браке,1,0,1,0.0
3693,31,2,2,0,12000.0,1,1.0,1.0,1,Состою в браке,1,0,0,1.0
3694,51,0,0,0,12000.0,1,0.0,26.0,1,Состою в браке,1,0,1,0.0
3695,28,1,0,0,7000.0,1,0.0,0.0,1,Не состоял в браке,1,0,0,0.0
3696,56,6,0,0,5000.0,2,0.0,0.0,1,Состою в браке,0,1,0,1.0
3698,32,1,1,1,35000.0,1,1.0,1.0,0,Состою в браке,1,0,0,1.0
3699,29,1,1,0,12000.0,1,0.0,4.0,0,Состою в браке,1,0,0,0.0
3700,35,2,2,0,10000.0,1,0.0,3.0,1,Состою в браке,1,0,0,0.0
3701,42,2,2,0,8000.0,1,0.0,4.0,0,Состою в браке,1,0,0,0.0
3702,25,0,0,0,15000.0,1,1.0,0.0,1,Не состоял в браке,1,0,0,0.0
3703,26,0,0,0,16000.0,1,1.0,2.0,1,Не состоял в браке,1,0,1,0.0
3704,25,1,1,1,19500.0,1,0.0,2.0,0,Состою в браке,1,0,0,0.0
3705,38,1,0,0,34000.0,1,0.0,17.0,1,Разведен(а),1,0,0,1.0
3706,56,2,0,0,11000.0,1,0.0,4.0,1,Вдовец/Вдова,1,0,1,1.0
3707,56,2,0,0,10000.0,1,0.0,4.0,1,Вдовец/Вдова,1,0,0,0.0
3708,48,0,0,1,12000.0,2,1.0,30.0,1,Не состоял в браке,1,0,0,0.0
3710,35,2,2,0,20000.0,1,0.0,15.0,1,Состою в браке,1,0,0,0.0
3711,27,1,1,0,14000.0,3,3.0,1.0,0,Состою в браке,1,0,0,0.0
3714,49,0,0,0,7500.0,1,1.0,13.0,1,Состою в браке,1,0,0,0.0
3715,30,2,2,0,6000.0,1,0.0,3.0,1,Состою в браке,1,0,0,0.0
3716,33,1,1,0,10000.0,1,0.0,4.0,1,Разведен(а),1,0,0,0.0
3717,27,0,0,1,55000.0,1,1.0,3.0,0,Не состоял в браке,1,0,0,0.0
3718,56,2,0,0,16000.0,1,0.0,1.0,1,Вдовец/Вдова,1,0,1,0.0
3719,65,0,0,0,11000.0,1,0.0,0.0,1,Разведен(а),0,1,1,0.0
3720,54,2,0,0,16000.0,1,0.0,0.0,1,Состою в браке,1,1,0,0.0
3721,37,2,2,0,13000.0,1,1.0,2.0,1,Вдовец/Вдова,1,0,1,0.0
3722,49,2,1,0,9000.0,1,1.0,4.0,0,Разведен(а),1,0,1,0.0
3723,24,1,1,0,13000.0,1,0.0,3.0,1,Состою в браке,1,0,0,0.0
3724,40,2,2,0,6000.0,1,0.0,0.0,1,Состою в браке,0,1,0,0.0
3725,42,2,1,0,9000.0,1,0.0,16.0,1,Состою в браке,1,0,0,0.0
3726,28,0,0,0,15000.0,3,2.0,5.0,0,Не состоял в браке,1,0,1,0.0
3729,56,0,0,0,6000.0,1,0.0,0.0,1,Состою в браке,0,1,0,0.0
3730,55,0,0,1,30000.0,1,0.0,3.0,1,Состою в браке,1,0,0,0.0
3731,30,2,1,0,18000.0,1,0.0,4.0,0,Состою в браке,1,0,0,1.0
3732,29,0,0,0,12000.0,3,3.0,3.0,1,Не состоял в браке,1,0,0,0.0
3735,63,2,0,0,6000.0,2,1.0,0.0,1,Не состоял в браке,0,1,1,0.0
3737,29,1,1,0,15000.0,1,0.0,2.0,1,Не состоял в браке,1,0,0,0.0
3738,48,0,0,0,15000.0,1,1.0,5.0,1,Не состоял в браке,1,0,0,0.0
3739,45,1,1,0,16000.0,2,2.0,10.0,0,Разведен(а),1,0,0,0.0
3741,39,1,1,0,22000.0,1,0.0,7.0,0,Состою в браке,1,0,0,0.0
3742,32,2,2,0,20000.0,1,0.0,1.0,1,Разведен(а),1,0,1,1.0
3743,48,2,0,0,12000.0,2,2.0,3.0,1,Состою в браке,1,0,1,0.0
3745,35,1,1,0,6600.0,1,0.0,0.0,1,Состою в браке,1,0,1,0.0
3746,46,0,0,0,15000.0,1,1.0,2.0,0,Не состоял в браке,1,0,0,0.0
3747,44,2,1,0,9000.0,3,3.0,11.0,1,Состою в браке,1,0,0,0.0
3750,26,1,1,0,10000.0,1,0.0,5.0,0,Состою в браке,1,0,0,0.0
3751,35,2,2,0,30000.0,1,1.0,3.0,0,Состою в браке,1,0,1,0.0
3752,39,2,1,0,20000.0,1,1.0,17.0,0,Разведен(а),1,0,1,0.0
3753,44,0,0,0,15000.0,2,1.0,5.0,1,Состою в браке,1,0,0,0.0
3755,36,0,0,0,8000.0,2,2.0,3.0,1,Не состоял в браке,1,0,1,0.0
3757,44,2,1,0,12000.0,4,4.0,10.0,1,Состою в браке,1,0,1,0.0
3761,33,2,2,0,10000.0,3,2.0,9.0,0,Гражданский брак,1,0,1,0.0
3764,52,0,0,0,25000.0,1,1.0,29.0,1,Не состоял в браке,1,0,1,0.0
3765,24,0,0,0,6000.0,2,1.0,3.0,1,Состою в браке,1,0,0,0.0
3767,41,3,3,0,4000.0,1,0.0,15.0,1,Состою в браке,1,0,0,0.0
3768,27,1,1,1,9700.0,1,0.0,4.0,1,Состою в браке,1,0,1,0.0
3769,34,2,2,0,11000.0,1,0.0,11.0,1,Состою в браке,1,0,0,0.0
3770,41,2,2,1,20000.0,2,2.0,12.0,0,Состою в браке,1,0,0,1.0
3772,33,1,1,0,25000.0,1,0.0,3.0,1,Состою в браке,1,0,1,0.0
3773,28,1,2,1,35000.0,1,0.0,2.0,0,Состою в браке,1,0,0,1.0
3774,38,2,0,1,30000.0,1,0.0,2.0,0,Состою в браке,1,0,0,0.0
3775,28,1,1,0,15000.0,3,3.0,4.0,1,Разведен(а),1,0,0,0.0
3778,53,2,0,0,19000.0,1,1.0,34.0,0,Состою в браке,1,0,1,0.0
3779,26,0,0,0,7000.0,1,0.0,5.0,0,Состою в браке,1,0,0,0.0
3780,23,1,1,0,9700.0,1,0.0,0.0,1,Гражданский брак,1,0,0,0.0
3781,57,2,0,0,10000.0,2,1.0,0.0,1,Не состоял в браке,0,1,0,0.0
3783,35,0,0,0,9000.0,1,1.0,2.0,1,Не состоял в браке,1,0,0,0.0
3784,25,1,1,0,19000.0,2,1.0,3.0,0,Состою в браке,1,0,0,0.0
3786,64,2,2,0,12000.0,2,2.0,3.0,1,Не состоял в браке,1,1,0,0.0
3788,45,2,0,0,13000.0,1,0.0,24.0,1,Состою в браке,1,0,0,0.0
3789,30,1,1,0,8500.0,1,0.0,8.0,0,Состою в браке,1,0,0,1.0
3790,37,3,3,0,7000.0,1,0.0,4.0,1,Состою в браке,1,0,0,0.0
3791,26,1,1,0,6000.0,2,2.0,8.0,0,Состою в браке,1,0,0,0.0
3793,25,0,0,0,25000.0,3,3.0,5.0,1,Состою в браке,1,0,0,0.0
3796,52,2,0,0,15000.0,1,0.0,1.0,0,Разведен(а),1,1,1,1.0
3797,23,0,0,0,7000.0,1,0.0,0.0,0,Не состоял в браке,1,0,0,0.0
3798,50,0,0,0,14000.0,2,1.0,0.0,1,Не состоял в браке,0,1,0,0.0
3800,65,0,0,0,16000.0,1,0.0,0.0,1,Не состоял в браке,0,1,0,0.0
3801,36,0,0,0,18000.0,1,0.0,4.0,0,Не состоял в браке,1,0,0,0.0
3802,43,2,1,0,5000.0,1,0.0,10.0,1,Состою в браке,1,0,0,0.0
3803,62,2,0,0,5500.0,2,2.0,0.0,1,Разведен(а),0,1,0,0.0
3805,56,0,0,0,14000.0,1,0.0,37.0,1,Состою в браке,1,0,0,0.0
3806,37,2,2,0,7000.0,1,0.0,4.0,1,Состою в браке,1,0,0,0.0
3807,42,1,1,0,8000.0,1,0.0,22.0,1,Состою в браке,1,0,0,0.0
3808,48,2,0,0,7000.0,1,1.0,0.0,1,Состою в браке,1,0,0,0.0
3809,45,3,1,0,9000.0,1,0.0,2.0,1,Не состоял в браке,1,0,0,0.0
3810,54,0,0,0,8000.0,1,0.0,0.0,1,Состою в браке,0,1,0,0.0
3811,40,2,1,0,15000.0,3,1.0,12.0,1,Состою в браке,1,0,0,0.0
3814,49,0,0,0,20000.0,1,0.0,2.0,1,Состою в браке,1,0,0,1.0
3815,48,1,0,0,15000.0,1,0.0,12.0,1,Состою в браке,1,0,0,0.0
3816,54,5,0,0,10000.0,1,0.0,14.0,1,Разведен(а),1,0,0,0.0
3817,62,0,0,0,6500.0,1,1.0,20.0,1,Вдовец/Вдова,1,1,0,0.0
3818,35,3,3,1,16000.0,1,0.0,2.0,1,Состою в браке,1,0,0,1.0
3819,38,1,1,0,10000.0,2,2.0,4.0,1,Разведен(а),1,0,1,0.0
3821,40,2,2,0,10000.0,1,0.0,5.0,1,Состою в браке,1,0,0,0.0
3822,24,0,0,0,8000.0,1,0.0,1.0,1,Не состоял в браке,1,0,0,0.0
3823,40,1,0,0,12000.0,1,1.0,20.0,1,Состою в браке,1,0,1,0.0
3824,27,1,1,0,15000.0,1,0.0,6.0,1,Состою в браке,1,0,0,0.0
3825,44,0,0,0,8000.0,1,0.0,24.0,1,Состою в браке,1,0,0,0.0
3826,44,0,0,0,15000.0,5,4.0,5.0,1,Состою в браке,1,0,0,0.0
3831,25,1,1,0,5000.0,1,1.0,4.0,1,Состою в браке,1,0,1,0.0
3832,44,1,0,0,9500.0,2,1.0,2.0,0,Состою в браке,1,0,1,0.0
3834,62,0,0,0,5000.0,1,0.0,0.0,1,Вдовец/Вдова,0,1,0,0.0
3835,45,2,0,0,7000.0,1,0.0,1.0,1,Состою в браке,1,0,0,0.0
3836,38,2,2,0,20000.0,1,0.0,0.0,1,Состою в браке,1,0,1,0.0
3837,46,0,0,1,20000.0,1,1.0,0.0,0,Состою в браке,1,0,0,0.0
3838,51,0,0,0,9000.0,2,2.0,8.0,1,Состою в браке,1,0,0,0.0
3840,31,2,2,0,14000.0,1,0.0,7.0,1,Состою в браке,1,0,1,0.0
3841,43,1,2,1,12000.0,2,2.0,10.0,0,Состою в браке,1,0,0,0.0
3843,35,0,0,0,12000.0,1,0.0,1.0,0,Не состоял в браке,1,0,1,0.0
3844,51,0,0,0,12000.0,1,0.0,19.0,1,Состою в браке,1,0,0,0.0
3845,47,1,1,0,40000.0,1,1.0,12.0,0,Состою в браке,1,0,0,0.0
3846,49,1,0,0,8000.0,2,2.0,2.0,1,Не состоял в браке,1,0,1,0.0
3848,62,0,0,0,7000.0,1,1.0,0.0,1,Вдовец/Вдова,0,1,1,0.0
3849,34,2,2,0,9500.0,2,1.0,15.0,0,Состою в браке,1,0,0,0.0
3851,22,0,0,0,13500.0,1,0.0,0.0,0,Не состоял в браке,1,0,0,0.0
3852,34,1,1,0,12000.0,1,0.0,4.0,1,Гражданский брак,1,0,0,1.0
3853,27,0,0,1,40000.0,1,0.0,4.0,0,Состою в браке,1,0,1,0.0
3854,38,2,2,0,10000.0,1,1.0,13.0,0,Состою в браке,1,0,0,0.0
3855,31,1,1,0,20000.0,1,0.0,1.0,1,Состою в браке,1,0,1,0.0
3856,27,1,0,0,9000.0,2,2.0,3.0,1,Состою в браке,1,0,0,1.0
3858,24,0,0,0,27000.0,1,1.0,4.0,0,Не состоял в браке,1,0,1,0.0
3859,59,0,0,0,7500.0,2,0.0,0.0,1,Вдовец/Вдова,0,1,0,0.0
3861,47,3,2,1,25000.0,2,2.0,13.0,0,Состою в браке,1,0,0,0.0
3863,62,3,0,1,7000.0,1,1.0,4.0,0,Гражданский брак,0,1,0,1.0
3864,35,2,2,0,7000.0,1,1.0,9.0,1,Состою в браке,1,0,0,0.0
3865,42,1,0,0,9000.0,1,1.0,2.0,1,Состою в браке,1,0,0,0.0
3866,28,1,1,0,6000.0,1,0.0,0.0,1,Состою в браке,1,0,0,0.0
3867,27,2,2,0,6500.0,1,0.0,3.0,1,Состою в браке,1,0,0,0.0
3868,27,1,1,1,12000.0,1,0.0,0.0,0,Состою в браке,1,0,0,0.0
3869,39,1,1,0,13000.0,3,2.0,16.0,1,Разведен(а),1,0,0,1.0
3872,54,1,1,0,5800.0,1,0.0,0.0,0,Состою в браке,0,1,0,1.0
3873,33,1,1,0,12000.0,2,2.0,1.0,1,Разведен(а),1,0,0,0.0
3875,29,1,1,0,8000.0,3,2.0,9.0,1,Состою в браке,1,0,0,1.0
3878,44,1,0,0,5000.0,1,1.0,18.0,1,Состою в браке,1,0,1,0.0
3879,40,2,2,0,12500.0,1,1.0,21.0,0,Состою в браке,1,0,0,0.0
3880,27,1,1,1,8000.0,5,4.0,1.0,0,Состою в браке,1,0,0,0.0
3885,28,1,1,1,15000.0,1,0.0,10.0,0,Гражданский брак,1,0,0,0.0
3886,43,1,1,0,19000.0,2,2.0,11.0,0,Состою в браке,1,0,1,0.0
3888,49,0,0,0,15000.0,1,0.0,3.0,0,Не состоял в браке,1,0,0,0.0
3889,29,1,1,0,14000.0,2,2.0,4.0,1,Разведен(а),1,0,1,0.0
3891,25,0,0,1,12000.0,1,0.0,4.0,0,Не состоял в браке,1,0,0,0.0
3892,22,0,0,0,10000.0,1,1.0,1.0,1,Не состоял в браке,1,0,1,0.0
3893,48,0,0,0,6000.0,2,0.0,11.0,1,Состою в браке,1,0,1,0.0
3895,29,0,0,0,12000.0,1,0.0,1.0,0,Не состоял в браке,1,0,0,0.0
3896,61,0,0,0,7000.0,1,1.0,0.0,1,Состою в браке,0,1,1,0.0
3897,41,0,0,0,11000.0,1,0.0,6.0,1,Не состоял в браке,1,0,0,1.0
3898,33,1,1,1,15000.0,2,2.0,12.0,0,Состою в браке,1,0,1,0.0
3900,64,4,4,0,6800.0,3,1.0,0.0,0,Состою в браке,0,1,0,0.0
3903,34,2,2,1,13000.0,2,2.0,7.0,0,Состою в браке,1,0,0,0.0
3905,42,3,1,0,6500.0,1,1.0,7.0,1,Состою в браке,1,0,0,0.0
3906,50,2,0,0,25000.0,1,0.0,6.0,0,Состою в браке,1,0,0,0.0
3907,41,1,1,1,15000.0,1,0.0,3.0,0,Состою в браке,1,0,0,0.0
3908,51,1,1,1,7000.0,2,2.0,17.0,0,Состою в браке,1,0,0,0.0
3910,24,0,0,0,10000.0,1,0.0,4.0,0,Не состоял в браке,1,0,0,0.0
3911,40,2,2,1,10000.0,1,1.0,5.0,1,Состою в браке,1,0,0,0.0
3912,26,1,1,0,15000.0,1,1.0,1.0,1,Состою в браке,1,0,0,0.0
3913,30,2,2,0,6000.0,2,0.0,4.0,1,Состою в браке,1,0,0,0.0
3915,58,1,0,0,6100.0,1,0.0,0.0,0,Состою в браке,0,1,1,0.0
3916,61,1,0,0,7000.0,1,0.0,0.0,1,Состою в браке,0,1,1,0.0
3917,35,0,0,0,15000.0,1,0.0,2.0,0,Состою в браке,1,0,0,0.0
3918,54,0,0,0,6000.0,1,1.0,0.0,1,Не состоял в браке,0,1,1,0.0
3919,59,7,0,0,12000.0,1,1.0,0.0,1,Состою в браке,0,1,1,0.0
3920,33,0,0,0,7000.0,1,0.0,12.0,1,Не состоял в браке,1,0,0,0.0
3921,43,2,1,0,25000.0,1,0.0,22.0,0,Состою в браке,1,0,0,0.0
3922,26,0,0,0,10000.0,1,1.0,3.0,1,Состою в браке,1,0,0,0.0
3923,35,2,2,0,10000.0,2,2.0,2.0,1,Состою в браке,1,0,0,0.0
3925,32,1,1,1,25000.0,1,0.0,2.0,1,Не состоял в браке,1,0,1,0.0
3926,50,2,1,0,8000.0,1,0.0,11.0,1,Состою в браке,1,0,0,0.0
3927,56,0,0,0,15000.0,1,0.0,5.0,1,Разведен(а),1,0,0,1.0
3928,22,0,0,0,10000.0,1,0.0,1.0,0,Не состоял в браке,1,0,0,0.0
3929,59,3,0,0,8000.0,1,0.0,2.0,1,Состою в браке,1,1,1,1.0
3930,38,0,1,0,20000.0,2,1.0,10.0,1,Состою в браке,1,0,0,0.0
3932,50,0,0,0,15000.0,2,2.0,5.0,0,Состою в браке,1,0,0,0.0
3934,54,0,0,0,14000.0,1,1.0,8.0,1,Не состоял в браке,1,0,1,0.0
3935,29,0,0,0,15000.0,1,0.0,2.0,1,Не состоял в браке,1,0,1,0.0
3936,41,2,2,0,8000.0,2,2.0,1.0,0,Состою в браке,1,0,0,0.0
3938,39,2,1,0,7000.0,1,0.0,3.0,1,Не состоял в браке,1,0,1,1.0
3939,50,2,0,1,20000.0,1,0.0,16.0,0,Состою в браке,1,0,1,0.0
3940,46,1,0,0,20000.0,1,0.0,2.0,0,Не состоял в браке,1,0,0,0.0
3941,26,0,0,0,10000.0,1,0.0,5.0,1,Состою в браке,1,0,0,0.0
3942,33,2,2,0,21000.0,2,1.0,13.0,0,Состою в браке,1,0,0,0.0
3944,31,2,2,0,20000.0,1,0.0,5.0,1,Не состоял в браке,1,0,1,0.0
3945,63,0,0,0,9000.0,1,1.0,0.0,0,Состою в браке,0,1,0,0.0
3946,45,1,1,1,20000.0,1,1.0,5.0,0,Состою в браке,1,0,1,0.0
3947,42,1,0,0,16000.0,2,2.0,3.0,1,Не состоял в браке,1,0,0,0.0
3949,30,2,2,0,18000.0,1,0.0,3.0,1,Не состоял в браке,1,0,0,0.0
3950,59,2,0,0,6800.0,1,0.0,23.0,1,Состою в браке,1,0,1,0.0
3951,33,1,1,0,100000.0,1,0.0,5.0,1,Состою в браке,1,0,0,1.0
3952,47,1,0,0,8900.0,1,0.0,16.0,1,Состою в браке,1,0,0,0.0
3953,57,2,0,0,12000.0,1,0.0,25.0,1,Разведен(а),1,0,1,1.0
3954,42,2,2,1,20000.0,2,2.0,2.0,0,Состою в браке,1,0,1,0.0
3956,41,2,2,1,16000.0,1,0.0,9.0,1,Вдовец/Вдова,1,0,0,0.0
3957,24,0,0,0,11000.0,1,0.0,0.0,0,Не состоял в браке,1,0,0,0.0
3958,60,1,0,0,22000.0,1,0.0,0.0,1,Состою в браке,0,1,1,0.0
3959,48,0,0,1,25000.0,1,0.0,10.0,0,Не состоял в браке,1,0,0,0.0
3960,57,0,0,0,15000.0,1,0.0,4.0,1,Разведен(а),1,0,0,0.0
3961,38,0,0,0,5000.0,2,2.0,5.0,1,Не состоял в браке,1,0,0,0.0
3963,25,0,0,0,20000.0,1,0.0,2.0,0,Не состоял в браке,1,0,0,1.0
3964,22,0,0,0,8000.0,2,1.0,1.0,1,Не состоял в браке,1,0,0,0.0
3966,28,0,0,0,17000.0,1,0.0,2.0,1,Не состоял в браке,1,0,0,0.0
3967,29,0,0,0,15000.0,1,0.0,4.0,0,Состою в браке,1,0,0,0.0
3968,40,2,2,0,7000.0,3,3.0,5.0,1,Разведен(а),1,0,1,0.0
3971,45,1,0,1,25000.0,1,0.0,20.0,0,Состою в браке,1,0,1,0.0
3972,24,0,0,0,8000.0,1,1.0,0.0,1,Состою в браке,1,0,1,1.0
3973,31,0,0,0,8000.0,1,0.0,1.0,0,Не состоял в браке,1,0,1,0.0
3974,52,1,0,0,13000.0,1,0.0,1.0,1,Разведен(а),1,0,0,0.0
3975,30,1,1,0,10000.0,1,0.0,2.0,0,Состою в браке,1,0,0,0.0
3976,40,1,1,0,6000.0,1,0.0,4.0,1,Состою в браке,1,0,0,0.0
3977,40,3,2,0,7000.0,2,2.0,9.0,1,Не состоял в браке,1,0,1,0.0
3979,55,0,0,0,5000.0,1,1.0,0.0,1,Вдовец/Вдова,0,1,1,0.0
3980,35,1,1,1,35000.0,1,1.0,2.0,0,Состою в браке,1,0,1,0.0
3981,32,1,1,0,18000.0,3,3.0,6.0,0,Состою в браке,1,0,0,0.0
3984,40,2,1,0,30000.0,1,0.0,0.0,0,Не состоял в браке,1,0,0,0.0
3985,61,0,0,0,8000.0,1,0.0,0.0,1,Вдовец/Вдова,0,1,1,0.0
3986,25,0,0,0,16000.0,1,0.0,5.0,1,Не состоял в браке,1,0,0,0.0
3987,41,1,1,0,35000.0,1,0.0,19.0,1,Состою в браке,1,0,1,0.0
3988,50,1,0,0,9000.0,1,0.0,3.0,1,Состою в браке,1,0,0,0.0
3989,62,0,0,0,4000.0,1,1.0,0.0,1,Состою в браке,0,1,0,0.0
3990,56,3,0,0,10000.0,1,0.0,0.0,1,Состою в браке,0,1,0,0.0
3991,59,5,0,0,7000.0,3,2.0,0.0,1,Не состоял в браке,0,1,0,0.0
3994,57,1,0,0,25000.0,2,2.0,13.0,0,Состою в браке,1,0,1,0.0
3996,31,1,1,0,7000.0,1,0.0,9.0,1,Гражданский брак,1,0,1,1.0
3997,52,0,0,0,11000.0,1,0.0,0.0,0,Состою в браке,0,1,0,0.0
3998,56,0,0,0,9000.0,1,0.0,16.0,1,Не состоял в браке,1,0,0,0.0
3999,47,1,1,0,12000.0,2,1.0,5.0,1,Состою в браке,1,0,1,0.0
4001,47,0,0,0,15000.0,1,0.0,6.5,1,Состою в браке,1,0,0,0.0
4002,43,2,2,0,20000.0,1,0.0,3.0,0,Состою в браке,1,0,0,1.0
4003,26,1,1,0,10000.0,1,0.0,3.0,0,Состою в браке,1,0,0,0.0
4004,61,0,0,0,50000.0,1,0.0,36.0,0,Состою в браке,1,1,0,0.0
4005,24,0,0,0,23000.0,1,1.0,1.0,0,Не состоял в браке,1,0,0,0.0
4006,49,2,0,0,7000.0,1,1.0,20.0,1,Состою в браке,1,0,0,0.0
4007,30,2,2,1,23000.0,1,0.0,0.0,0,Разведен(а),1,0,0,0.0
4008,58,2,0,0,5200.0,2,2.0,12.0,1,Состою в браке,1,1,0,0.0
4010,47,1,1,1,10000.0,3,3.0,6.0,0,Состою в браке,1,0,1,0.0
4013,36,3,1,1,10000.0,3,1.0,1.0,0,Состою в браке,1,0,1,1.0
4016,25,0,0,0,9000.0,1,1.0,1.0,1,Состою в браке,1,0,0,0.0
4017,57,3,0,1,4400.0,2,1.0,0.0,0,Состою в браке,0,1,0,0.0
4019,47,0,0,0,7000.0,1,0.0,2.0,0,Состою в браке,1,0,0,0.0
4020,37,2,2,0,15000.0,3,3.0,3.0,1,Не состоял в браке,1,0,0,0.0
4023,44,0,0,0,13000.0,1,1.0,15.0,1,Состою в браке,1,0,0,0.0
4024,56,3,2,1,20000.0,2,2.0,30.0,0,Состою в браке,1,1,1,0.0
4026,54,3,0,0,9000.0,1,0.0,0.0,1,Не состоял в браке,0,1,0,0.0
4027,35,2,2,0,12000.0,1,0.0,2.0,0,Разведен(а),1,0,0,0.0
4028,50,2,0,0,8000.0,1,0.0,3.0,1,Разведен(а),1,0,0,0.0
4029,34,1,1,0,10000.0,2,1.0,0.0,1,Разведен(а),1,0,0,0.0
4031,37,1,1,0,7000.0,1,0.0,0.0,1,Разведен(а),0,1,0,0.0
